 ,Area1,Mean1,StdDev1,Min1,Max1,Area2,Mean2,StdDev2,Min2,Max2
1,22.393,15032.773,2988.073,8626,19092,22.393,2728.679,109.164,2517,2966
2,22.393,14691.717,2948.445,7200,18458,22.393,2691.962,95.342,2493,2893
3,22.393,14495.151,2861.059,8014,18568,22.393,2662.094,92.302,2480,2856
4,22.393,14256.434,2866.002,8258,17997,22.393,2655.792,92.629,2476,2867
5,22.393,14191.868,2837.441,8327,18065,22.393,2669.755,101.165,2495,2881
6,22.393,13952.943,3077.253,6717,17650,22.393,2636.717,102.041,2405,2855
7,22.393,13764.792,3129.248,5467,17848,22.393,2648.396,86.703,2477,2846
8,22.393,13888.849,2729.942,7734,17173,22.393,2647.358,89.633,2451,2836
9,22.393,13755.981,2733.739,6971,17022,22.393,2654.415,83.486,2500,2861
10,22.393,13629.113,2772.188,6469,16907,22.393,2641.094,85.637,2406,2783
11,22.393,13568.075,2766.095,6618,16957,22.393,2640.868,98.222,2447,2943
12,22.393,13500.415,2592.025,7312,16707,22.393,2647.208,86.391,2454,2822
13,22.393,13481.943,2634.037,7034,16758,22.393,2634.981,88.970,2465,2804
14,22.393,13308.302,2652.867,6352,16461,22.393,2633.245,81.180,2471,2785
15,22.393,13248.812,2669.219,6360,16798,22.393,2647.208,89.731,2465,2903
16,22.393,13106.736,2639.482,6389,16260,22.393,2623.906,91.361,2433,2777
17,22.393,13210.453,2583.865,6823,16583,22.393,2631.302,89.322,2380,2816
18,22.393,13191.415,2539.960,6561,16598,22.393,2648.868,85.702,2483,2812
19,22.393,13155.510,2530.042,6650,16461,22.393,2660.151,87.646,2451,2849
20,22.393,13138.905,2489.101,7352,16158,22.393,2658.226,98.361,2506,2956
21,22.393,13080.038,2530.451,6941,16201,22.393,2665.358,99.120,2458,2878
22,22.393,13019.528,2530.265,6736,16081,22.393,2660.358,87.449,2455,2863
23,22.393,13035.547,2560.136,6480,16254,22.393,2663.962,81.325,2466,2878
24,22.393,12998.377,2647.983,6350,16570,22.393,2652.377,82.027,2460,2873
25,22.393,12964.660,2705.323,5751,16231,22.393,2657.094,91.668,2477,2913
26,22.393,12943.245,2733.472,5728,16171,22.393,2659.736,82.236,2475,2827
27,22.393,12952.585,2680.940,5722,16248,22.393,2646.679,84.669,2430,2805
28,22.393,12959.868,2714.143,5901,16396,22.393,2647.528,92.717,2477,2889
29,22.393,12985.358,2657.924,6474,16298,22.393,2650.038,89.159,2476,2850
30,22.393,12949.792,2656.428,7243,16577,22.393,2676.623,93.854,2511,2878
31,22.393,13079.887,2621.450,7553,16980,22.393,2674.792,83.619,2497,2885
32,22.393,13046.566,2598.669,7554,16601,22.393,2666.660,93.672,2507,2998
33,22.393,13138.604,2785.837,6626,16607,22.393,2648.585,95.259,2425,2867
34,22.393,13234.208,2787.918,6553,16576,22.393,2653.264,80.635,2505,2820
35,22.393,13267.170,2812.507,6393,16657,22.393,2654.679,91.983,2485,2848
36,22.393,13344.340,2791.926,6399,17046,22.393,2658.604,72.612,2494,2866
37,22.393,13482.585,2653.359,7914,17328,22.393,2675.623,85.730,2486,2850
38,22.393,13589.188,2656.419,7025,17392,22.393,2663.000,81.522,2491,2838
39,22.393,13726.245,2651.241,6832,17034,22.393,2662.698,96.067,2482,2943
40,22.393,13841.000,2698.665,6943,17395,22.393,2660.170,90.285,2514,2874
41,22.393,13858.755,2828.519,6587,17378,22.393,2656.434,94.427,2453,2896
42,22.393,13996.264,2747.927,7300,17300,22.393,2660.943,86.787,2510,2873
43,22.393,13996.113,2803.634,7136,17820,22.393,2657.566,90.025,2437,2854
44,22.393,13964.943,2818.284,7262,17652,22.393,2677.585,92.836,2497,2863
45,22.393,13939.981,3073.031,5742,17587,22.393,2639.283,82.529,2514,2813
46,22.393,14170.283,2920.020,6751,18390,22.393,2657.642,87.459,2455,2939
47,22.393,14084.340,2905.059,7778,18133,22.393,2676.226,93.813,2515,2893
48,22.393,14159.075,3129.176,6180,18044,22.393,2633.453,95.185,2451,2870
49,22.393,14208.773,3106.397,6192,17740,22.393,2641.113,84.120,2440,2836
50,22.393,14151.868,3023.668,7105,18036,22.393,2659.660,86.737,2445,2856
51,22.393,14304.623,3121.980,6189,18401,22.393,2638.679,88.970,2475,2852
52,22.393,14479.566,2875.776,7290,18576,22.393,2643.113,84.348,2510,2859
53,22.393,14562.868,2877.289,7391,18562,22.393,2659.660,84.784,2468,2839
54,22.393,14641.830,2899.059,7372,18769,22.393,2646.679,91.049,2507,2859
55,22.393,14632.717,2909.291,7094,18855,22.393,2642.057,88.583,2494,2873
56,22.393,14684.792,2988.081,6992,18963,22.393,2645.528,85.125,2469,2896
57,22.393,14789.358,3005.250,7107,18788,22.393,2654.208,84.429,2501,2878
58,22.393,14819.925,2945.548,7230,18808,22.393,2651.377,82.340,2520,2827
59,22.393,14777.943,3268.788,5920,19243,22.393,2628.887,96.606,2425,2836
60,22.393,14997.830,3014.887,7333,19207,22.393,2660.604,81.479,2476,2827
61,22.393,15136.830,2961.610,8254,18729,22.393,2659.623,89.943,2490,2851
62,22.393,15241.642,3003.829,8338,18946,22.393,2651.755,84.541,2487,2808
63,22.393,15303.132,3010.879,8231,19018,22.393,2657.981,89.388,2465,2843
64,22.393,15349.227,3055.702,8427,19453,22.393,2657.962,92.251,2495,2879
65,22.393,15316.773,3116.920,7647,19183,22.393,2646.396,91.349,2480,2848
66,22.393,15374.528,3156.678,7825,19412,22.393,2661.075,99.204,2478,2858
67,22.393,15385.038,3180.615,7431,19155,22.393,2649.264,86.196,2472,2833
68,22.393,15415.925,3286.618,7340,19284,22.393,2646.340,82.934,2476,2790
69,22.393,15513.245,3253.352,7260,19431,22.393,2654.604,87.803,2489,2828
70,22.393,15465.962,3303.894,7244,19490,22.393,2642.830,87.195,2470,2812
71,22.393,15574.264,3243.872,7764,20057,22.393,2662.962,94.105,2455,2842
72,22.393,15685.812,3289.437,7449,19930,22.393,2664.887,88.449,2496,2882
73,22.393,15784.680,3355.846,7512,19804,22.393,2657.321,89.958,2463,2866
74,22.393,15807.736,3520.183,7398,20619,22.393,2645.528,83.593,2469,2839
75,22.393,15831.453,3576.573,7479,20445,22.393,2654.415,86.668,2513,2869
76,22.393,15905.245,3509.833,7370,20277,22.393,2646.415,97.401,2455,2886
77,22.393,16057.057,3428.806,7767,20945,22.393,2660.094,80.286,2486,2856
78,22.393,16139.773,3398.787,8032,20860,22.393,2654.302,90.525,2433,2868
79,22.393,16200.925,3410.721,8097,20880,22.393,2658.528,86.801,2485,2861
80,22.393,16182.264,3440.845,7945,20639,22.393,2659.962,86.333,2519,2866
81,22.393,16235.642,3396.225,8284,20676,22.393,2655.849,97.649,2465,2977
82,22.393,16238.302,3446.770,8592,21440,22.393,2644.585,89.382,2498,2811
83,22.393,16246.717,3459.686,9213,21300,22.393,2648.490,83.212,2507,2851
84,22.393,16311.434,3590.026,7939,21041,22.393,2644.000,92.079,2438,2820
85,22.393,16311.000,3473.616,7482,20808,22.393,2640.943,82.766,2477,2822
86,22.393,16385.490,3570.424,6880,20860,22.393,2633.585,94.021,2451,2830
87,22.393,16455.906,3413.659,7892,21201,22.393,2654.510,87.690,2453,2826
88,22.393,16528.416,3371.227,8612,20917,22.393,2644.679,75.092,2504,2821
89,22.393,16538.189,3382.071,8434,21196,22.393,2651.132,73.526,2493,2818
90,22.393,16579.623,3368.200,8747,21279,22.393,2645.887,84.872,2458,2841
91,22.393,16553.246,3414.028,8272,21739,22.393,2651.887,95.241,2368,2879
92,22.393,16389.150,3790.046,6262,20862,22.393,2633.925,77.586,2491,2809
93,22.393,16517.717,3583.833,7433,21496,22.393,2635.547,91.270,2424,2817
94,22.393,16556.416,3534.277,7640,21769,22.393,2651.396,80.127,2501,2823
95,22.393,16506.697,3596.805,7690,21843,22.393,2634.358,74.921,2464,2774
96,22.393,16590.867,3472.442,8105,21470,22.393,2647.170,91.283,2488,2852
97,22.393,16693.094,3537.204,7969,21843,22.393,2644.642,81.026,2460,2821
98,22.393,16534.000,3662.814,7539,21614,22.393,2641.226,83.204,2493,2793
99,22.393,16584.150,3616.949,7358,21592,22.393,2644.358,79.161,2472,2800
100,22.393,16622.943,3510.978,7794,21380,22.393,2642.019,90.001,2447,2868
101,22.393,16631.736,3445.422,8446,21495,22.393,2650.868,90.333,2465,2824
102,22.393,16604.227,3477.147,7741,21028,22.393,2652.453,95.269,2451,2848
103,22.393,16418.076,3714.429,6859,21478,22.393,2643.415,86.309,2450,2874
104,22.393,16472.133,3491.944,9277,21338,22.393,2652.415,73.157,2507,2794
105,22.393,16380.830,3805.652,6509,21225,22.393,2625.358,90.101,2430,2879
106,22.393,16309.812,3884.877,6074,21301,22.393,2628.226,86.547,2407,2810
107,22.393,16298.472,3869.683,5893,21155,22.393,2632.849,89.313,2401,2880
108,22.393,16267.227,3690.802,7353,21252,22.393,2631.189,89.790,2475,2855
109,22.393,16292.773,3653.525,7399,21144,22.393,2636.170,87.421,2450,2808
110,22.393,16154.415,3880.580,5868,21275,22.393,2617.698,89.017,2442,2819
111,22.393,16196.057,3663.297,7344,21182,22.393,2632.377,74.816,2485,2757
112,22.393,16213.905,3642.168,7340,21148,22.393,2623.358,89.628,2417,2794
113,22.393,16076.490,3886.374,5836,20852,22.393,2641.151,87.289,2422,2787
114,22.393,16167.660,3739.292,6346,20812,22.393,2629.962,89.978,2434,2861
115,22.393,16198.132,3660.085,6442,20632,22.393,2631.340,97.407,2458,2803
116,22.393,16213.962,3704.913,6530,20835,22.393,2621.490,88.656,2457,2817
117,22.393,16271.095,3664.118,6625,20979,22.393,2615.453,97.854,2363,2810
118,22.393,16197.019,3445.329,9025,20693,22.393,2650.642,86.746,2464,2863
119,22.393,16329.773,3391.015,8341,20826,22.393,2651.547,79.364,2473,2799
120,22.393,16271.510,3423.849,7966,20621,22.393,2630.189,83.223,2452,2828
121,22.393,16287.472,3422.265,8114,20856,22.393,2648.264,77.758,2474,2828
122,22.393,16279.396,3413.851,7891,20646,22.393,2634.981,94.250,2470,2824
123,22.393,16253.302,3451.776,7934,20522,22.393,2636.490,83.182,2396,2814
124,22.393,16229.792,3415.171,7460,20645,22.393,2643.472,73.783,2493,2832
125,22.393,16217.377,3414.312,7702,20773,22.393,2651.868,78.924,2491,2865
126,22.393,16169.868,3410.880,7890,20533,22.393,2636.340,78.769,2422,2872
127,22.393,16141.981,3332.671,8075,20589,22.393,2647.849,98.612,2430,2866
128,22.393,15931.849,3424.820,8237,20088,22.393,2635.623,86.195,2437,2802
129,22.393,15955.038,3750.706,6439,20037,22.393,2623.132,84.819,2423,2803
130,22.393,15873.528,3516.227,8509,20398,22.393,2648.490,83.908,2460,2833
131,22.393,15834.528,3503.006,8686,20600,22.393,2656.094,98.059,2451,2935
132,22.393,15891.453,3562.882,7412,20593,22.393,2624.019,88.978,2428,2784
133,22.393,15782.057,3444.550,8359,20862,22.393,2646.377,81.676,2492,2843
134,22.393,15726.283,3366.318,8190,20298,22.393,2643.887,79.352,2474,2817
135,22.393,15719.943,3323.285,6782,19602,22.393,2635.868,78.362,2454,2777
136,22.393,15509.302,3230.973,7810,19667,22.393,2641.170,76.571,2497,2809
137,22.393,15726.868,3208.787,7496,19723,22.393,2629.510,90.443,2489,2867
138,22.393,15628.830,3356.220,6689,19558,22.393,2626.849,82.200,2486,2792
139,22.393,15601.773,3242.609,9161,20237,22.393,2623.000,91.127,2441,2830
140,22.393,15611.925,3298.124,7405,19796,22.393,2625.415,89.533,2461,2881
141,22.393,15650.453,3192.080,7791,19627,22.393,2618.151,87.191,2481,2802
142,22.393,15611.057,3234.359,7265,19556,22.393,2623.358,86.255,2455,2831
143,22.393,15616.717,3117.250,8039,19426,22.393,2604.189,84.356,2476,2812
144,22.393,15697.680,3098.412,8317,19854,22.393,2601.585,77.013,2415,2785
145,22.393,15709.755,3080.117,7976,19529,22.393,2597.698,86.989,2386,2804
146,22.393,15700.510,3131.364,7686,19988,22.393,2596.151,86.587,2436,2797
147,22.393,15718.642,3133.872,7998,19701,22.393,2602.811,81.382,2453,2762
148,22.393,15660.868,3087.596,8353,19973,22.393,2610.642,90.369,2422,2798
149,22.393,15693.132,3101.066,8095,19707,22.393,2598.792,92.674,2448,2846
150,22.393,15675.962,3081.790,7921,19579,22.393,2599.755,79.334,2438,2809
151,22.393,15584.377,3202.318,7459,19747,22.393,2583.623,85.822,2417,2769
152,22.393,15396.415,3276.304,7244,19171,22.393,2588.642,84.569,2457,2802
153,22.393,15477.075,3157.954,8225,19302,22.393,2585.453,79.397,2479,2808
154,22.393,15580.717,3058.417,8232,19684,22.393,2583.377,82.249,2414,2770
155,22.393,15522.792,3030.135,7829,19203,22.393,2580.189,83.509,2405,2806
156,22.393,15292.095,3270.879,6519,19006,22.393,2562.094,94.096,2359,2791
157,22.393,15399.320,3017.499,8157,19305,22.393,2583.226,101.396,2413,2822
158,22.393,15388.377,3316.621,7355,19231,22.393,2556.396,75.912,2426,2756
159,22.393,15431.132,3231.143,6810,19301,22.393,2578.510,81.189,2443,2815
160,22.393,15511.528,2991.443,7710,19230,22.393,2573.981,85.062,2438,2758
161,22.393,15521.132,2983.558,8085,19362,22.393,2580.830,80.992,2464,2785
162,22.393,15419.320,3037.323,8498,19031,22.393,2577.755,84.015,2449,2801
163,22.393,15253.000,3142.265,7806,19059,22.393,2584.547,87.573,2408,2785
164,22.393,15237.623,3217.310,7407,19190,22.393,2574.434,87.979,2348,2793
165,22.393,15398.208,3034.518,8214,19282,22.393,2566.094,79.786,2368,2767
166,22.393,15285.095,3017.427,8352,19060,22.393,2569.189,82.352,2410,2767
167,22.393,15113.151,3073.561,7367,18871,22.393,2581.868,75.743,2440,2739
168,22.393,15035.264,3096.334,7567,18777,22.393,2573.151,85.253,2443,2760
169,22.393,15008.434,2967.611,8170,18596,22.393,2574.132,83.524,2439,2752
170,22.393,14937.227,3257.665,6635,18612,22.393,2567.566,72.834,2433,2788
171,22.393,15104.981,2940.580,7845,18943,22.393,2576.849,75.524,2450,2784
172,22.393,15054.170,2854.604,8556,18667,22.393,2577.736,71.255,2457,2783
173,22.393,14966.680,2885.437,7702,18380,22.393,2578.547,76.693,2430,2771
174,22.393,14908.680,2920.508,7462,18349,22.393,2564.811,85.638,2406,2780
175,22.393,14928.698,2872.644,7648,18445,22.393,2569.113,77.147,2428,2746
176,22.393,14962.302,2861.917,8264,18512,22.393,2567.943,77.465,2409,2751
177,22.393,14982.340,2834.019,7950,18587,22.393,2571.151,74.581,2371,2714
178,22.393,15060.245,2908.339,7976,18698,22.393,2564.132,78.774,2416,2789
179,22.393,14984.773,3039.017,7318,18692,22.393,2573.226,68.942,2433,2729
180,22.393,14932.283,3114.335,7230,18783,22.393,2583.264,77.445,2388,2795
181,22.393,14841.057,3003.898,7189,18545,22.393,2578.151,75.542,2436,2798
182,22.393,14842.943,2912.708,7539,18510,22.393,2580.868,78.997,2426,2746
183,22.393,14902.038,2825.718,8191,18439,22.393,2564.623,72.047,2431,2753
184,22.393,14926.585,2882.682,7830,18867,22.393,2568.510,72.191,2379,2719
185,22.393,14864.472,2817.726,8343,18563,22.393,2568.094,84.300,2418,2809
186,22.393,14832.151,2810.445,8015,18488,22.393,2581.226,74.340,2477,2804
187,22.393,14796.547,2786.737,8089,18346,22.393,2569.113,69.157,2459,2746
188,22.393,14729.320,2786.197,7684,18344,22.393,2569.094,80.085,2427,2722
189,22.393,14720.434,2801.918,7893,18255,22.393,2570.245,85.094,2393,2805
190,22.393,14701.151,2810.434,7893,18082,22.393,2566.811,75.456,2398,2738
191,22.393,14660.188,2831.413,7695,18213,22.393,2583.698,80.716,2447,2784
192,22.393,14598.151,2857.630,7525,18143,22.393,2577.019,81.454,2460,2866
193,22.393,14565.000,2914.358,8156,18415,22.393,2581.396,86.060,2452,2796
194,22.393,14533.019,3185.984,5962,18136,22.393,2567.868,83.879,2428,2822
195,22.393,14571.245,2971.808,8088,18850,22.393,2589.019,85.008,2429,2798
196,22.393,14596.377,2849.948,8140,17929,22.393,2594.849,90.358,2461,2799
197,22.393,14417.773,2818.870,6889,18103,22.393,2571.830,81.100,2407,2729
198,22.393,14520.132,2588.872,8447,17793,22.393,2569.075,76.851,2403,2725
199,22.393,14528.358,2678.073,7875,18088,22.393,2571.151,75.263,2405,2728
200,22.393,14375.208,2777.991,8517,17852,22.393,2583.528,88.829,2440,2783
201,22.393,14365.113,2791.065,7263,17987,22.393,2567.302,87.706,2397,2805
202,22.393,14388.642,2661.772,8153,17669,22.393,2546.226,79.484,2388,2742
203,22.393,14255.962,2827.575,7088,17633,22.393,2530.170,92.995,2343,2769
204,22.393,14338.264,2677.227,7336,17771,22.393,2532.038,84.753,2383,2730
205,22.393,14317.434,2726.140,7040,17770,22.393,2528.151,83.084,2404,2728
206,22.393,14153.792,2880.772,6221,17834,22.393,2529.811,61.050,2403,2705
207,22.393,14302.660,2779.835,7240,17788,22.393,2534.019,87.482,2362,2751
208,22.393,14483.962,2746.637,8886,17757,22.393,2535.925,79.475,2413,2754
209,22.393,14744.887,2936.361,7240,18248,22.393,2546.962,82.193,2419,2780
210,22.393,15142.320,3067.355,7580,18877,22.393,2538.906,76.495,2390,2693
211,22.393,15470.151,3323.177,7277,19372,22.393,2532.849,75.703,2381,2760
212,22.393,15718.283,3152.243,8431,19541,22.393,2537.132,69.505,2425,2694
213,22.393,16364.320,3187.187,8136,20745,22.393,2527.510,71.248,2384,2722
214,22.393,16657.980,3522.500,7477,20965,22.393,2514.340,78.672,2351,2721
215,22.393,16901.717,3389.057,9248,21293,22.393,2539.245,84.561,2389,2764
216,22.393,17432.793,3444.799,9136,22503,22.393,2519.321,78.283,2356,2742
217,22.393,17674.473,3579.167,10153,23178,22.393,2519.943,84.837,2317,2742
218,22.393,17813.264,3649.388,10071,23118,22.393,2502.792,73.179,2348,2634
219,22.393,17992.697,3734.542,9238,23366,22.393,2502.943,83.707,2356,2672
220,22.393,18218.434,3780.368,9329,23098,22.393,2507.585,70.185,2364,2658
221,22.393,18352.584,3838.232,9345,23507,22.393,2506.528,86.817,2333,2710
222,22.393,18432.754,3967.549,8812,23671,22.393,2511.113,74.379,2383,2673
223,22.393,18661.377,3828.142,9537,23764,22.393,2501.132,79.511,2379,2682
224,22.393,18508.754,4187.997,8046,23911,22.393,2510.717,86.664,2364,2688
225,22.393,18762.830,3901.945,10220,23596,22.393,2504.472,81.104,2361,2688
226,22.393,18680.453,4068.148,8944,23882,22.393,2499.208,82.629,2364,2719
227,22.393,18594.566,4277.491,7822,23825,22.393,2490.698,81.065,2318,2654
228,22.393,18645.811,4237.345,8514,23715,22.393,2488.472,72.635,2362,2670
229,22.393,18643.416,4202.895,8756,24231,22.393,2484.264,72.271,2374,2646
230,22.393,18661.246,4172.819,8686,24700,22.393,2494.396,76.793,2366,2682
231,22.393,18703.264,4175.720,8893,24154,22.393,2502.302,73.777,2346,2665
232,22.393,18679.303,4195.492,8330,23882,22.393,2488.038,87.474,2308,2669
233,22.393,18701.377,4103.556,8734,23922,22.393,2493.490,93.347,2318,2660
234,22.393,18839.811,3933.782,10310,24306,22.393,2497.377,91.120,2303,2727
235,22.393,18732.133,3885.999,9058,23851,22.393,2491.490,83.688,2332,2644
236,22.393,18708.980,4012.319,9284,24348,22.393,2485.151,82.845,2358,2714
237,22.393,18802.303,3966.420,9619,24353,22.393,2489.679,87.839,2347,2723
238,22.393,18760.773,3946.944,9594,24252,22.393,2487.302,88.495,2353,2692
239,22.393,18610.566,4071.678,8357,23470,22.393,2480.057,76.308,2334,2634
240,22.393,18595.811,4099.268,8795,23755,22.393,2493.453,78.403,2349,2695
241,22.393,18618.453,3929.573,9463,23988,22.393,2490.698,79.926,2346,2677
242,22.393,18597.641,3973.757,9348,23562,22.393,2489.528,82.936,2304,2677
243,22.393,18486.377,4125.099,8619,23696,22.393,2491.604,79.587,2364,2746
244,22.393,18648.980,3719.554,10057,24284,22.393,2514.094,87.058,2327,2694
245,22.393,18599.717,3823.021,11046,23885,22.393,2506.283,83.164,2354,2669
246,22.393,18566.057,3913.948,10766,24075,22.393,2509.132,87.675,2360,2715
247,22.393,18492.963,3847.717,10643,23672,22.393,2501.755,77.761,2347,2655
248,22.393,18389.811,3945.734,9852,23635,22.393,2503.830,81.325,2381,2678
249,22.393,18340.584,4223.953,8052,23807,22.393,2493.887,73.050,2346,2685
250,22.393,18478.264,3940.076,8597,23764,22.393,2513.340,88.441,2362,2711
251,22.393,18558.510,3915.102,9200,24406,22.393,2501.510,77.977,2366,2666
252,22.393,18527.717,3745.309,9533,23902,22.393,2501.510,94.526,2344,2708
253,22.393,18467.604,3850.865,9280,23394,22.393,2508.396,76.201,2379,2724
254,22.393,18423.680,4016.899,8333,23335,22.393,2504.849,86.152,2336,2748
255,22.393,18362.604,4006.815,8325,23564,22.393,2507.283,71.604,2359,2675
256,22.393,18415.453,3820.500,8432,23571,22.393,2518.340,77.476,2398,2687
257,22.393,18422.189,3775.865,8892,23515,22.393,2508.302,79.888,2321,2720
258,22.393,18388.000,3780.923,9320,23633,22.393,2509.510,82.425,2376,2693
259,22.393,18244.264,3875.535,10180,23377,22.393,2516.113,78.963,2388,2730
260,22.393,18107.303,4027.796,9165,22931,22.393,2520.151,79.461,2370,2683
261,22.393,18113.473,4037.773,8253,23157,22.393,2531.811,78.707,2347,2661
262,22.393,18174.850,3852.553,9349,22678,22.393,2506.660,75.922,2375,2751
263,22.393,18032.246,4029.897,8452,23587,22.393,2527.585,80.097,2395,2712
264,22.393,18284.490,3911.135,9420,23954,22.393,2508.057,76.794,2388,2697
265,22.393,18188.170,3960.180,7854,22857,22.393,2505.604,72.572,2407,2691
266,22.393,18119.924,4007.340,7547,22987,22.393,2510.472,85.592,2385,2760
267,22.393,18086.887,3981.719,8101,23032,22.393,2505.075,88.394,2346,2754
268,22.393,18048.113,4003.791,8319,22818,22.393,2510.887,81.464,2341,2756
269,22.393,17957.623,4174.779,6826,23006,22.393,2510.792,82.017,2362,2694
270,22.393,18098.623,3828.133,8743,23002,22.393,2508.962,87.952,2369,2714
271,22.393,17969.641,4010.352,8238,22912,22.393,2509.962,86.658,2349,2711
272,22.393,17923.811,3937.901,8368,22728,22.393,2520.981,78.697,2349,2653
273,22.393,17913.057,3923.521,9957,23185,22.393,2503.566,89.573,2313,2704
274,22.393,17914.623,4165.773,7858,22983,22.393,2499.792,83.140,2319,2683
275,22.393,17828.133,4205.221,7816,22788,22.393,2509.264,85.221,2299,2733
276,22.393,17816.793,4127.875,7771,22786,22.393,2498.321,74.307,2355,2650
277,22.393,17806.584,4131.971,6952,22702,22.393,2500.547,78.740,2357,2667
278,22.393,17947.000,3916.583,8273,23515,22.393,2513.510,82.472,2335,2715
279,22.393,17913.830,3847.571,8924,23046,22.393,2510.585,76.413,2369,2772
280,22.393,17863.887,3855.422,8626,22548,22.393,2502.943,84.481,2327,2715
281,22.393,17778.133,3922.385,7644,22420,22.393,2515.925,81.500,2321,2739
282,22.393,17828.736,3947.910,7729,23041,22.393,2507.377,80.660,2375,2680
283,22.393,17741.604,3993.242,7177,22878,22.393,2508.340,76.637,2352,2681
284,22.393,17742.527,3987.490,7736,23141,22.393,2521.377,88.760,2363,2697
285,22.393,17786.037,3907.011,8272,23726,22.393,2529.283,81.488,2368,2669
286,22.393,17523.660,3965.217,8406,23190,22.393,2524.906,86.471,2370,2690
287,22.393,17578.697,3964.873,8074,22312,22.393,2530.208,88.486,2360,2733
288,22.393,17689.754,3818.855,9183,22665,22.393,2529.132,86.539,2365,2788
289,22.393,17675.547,3783.846,8546,22999,22.393,2528.302,77.643,2380,2687
290,22.393,17672.246,3809.815,8129,23119,22.393,2519.849,68.822,2363,2667
291,22.393,17600.207,3766.455,8388,22922,22.393,2533.094,74.123,2396,2727
292,22.393,17645.604,3797.300,8300,22766,22.393,2522.792,83.446,2355,2672
293,22.393,17570.850,3815.451,8585,22628,22.393,2524.075,88.447,2332,2715
294,22.393,17499.076,3850.269,8214,22113,22.393,2526.510,78.303,2382,2753
295,22.393,17452.697,3835.485,8257,22084,22.393,2534.472,83.430,2369,2719
296,22.393,17312.377,3912.242,8122,22049,22.393,2527.170,80.464,2354,2681
297,22.393,17426.113,3844.338,8317,22561,22.393,2495.925,77.941,2297,2701
298,22.393,17456.340,3909.320,7195,22163,22.393,2513.623,77.042,2349,2684
299,22.393,17463.510,3943.602,7597,22163,22.393,2518.038,82.591,2342,2679
